,age,health_status,health_care_cost,kid_num,income,con_base,own_bef,house_fund_balance,long_term_bond,equity_return,p_long_term_bond,p_equity_return,debt_commerical,debt_house_fund,house_price,single_child_spend,house_cost,loan_ratio,house_fund_withdraw,house_fund_loan_pay,house_commerical_loan_pay,long_term_bond_saving,equity_return_saving,p_long_term_bond_saving,p_equity_return_saving,wealth,non_consumption,house_size,reward
2718,56,1.0,637.2414155946265,2,110403.34087153462,41995.48813495423,1,244824.80476707674,24130.416171775934,597810.3172014593,130848.71086112976,124861.99523067247,0.0,0.0,78357.56560118224,43302.00231368567,0.0,0.0,0.0,0.0,0.0,-429.9573910256913,-40740.520832063165,8298.13528060913,3196.4131593704224,883309.9913924797,52838.024611677945,0.07221449369985061,-2.262094290615333e-05
2719,57,1.0,637.2414155946265,2,56891.846835209486,91008.22989660426,1,253920.84967591372,22444.657293850414,567659.7031718204,132337.1829975728,130270.27535621966,0.0,0.0,80201.09797536704,37044.984802841485,0.0,0.0,0.0,0.0,0.0,-3182.847329726068,-73170.06870715856,8338.666677474976,3445.688009262085,858503.5005039265,46733.19716407945,0.07221449369985061,-2.714183370920518e-05
2720,58,1.0,637.2414155946265,2,5130.073238490164,45513.47746816759,1,268100.0896590924,18093.73918565422,504545.43841970724,133788.72307112,136023.6352731976,0.0,0.0,82088.00346341253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792451.5359496791,10420.775431837457,0.07221449369985061,-0.21003997702820176
2721,59,1.0,637.2414155946265,2,63956.06292266445,44589.79830352142,0,278013.43919909105,17152.100035663134,513483.20516061207,126826.05503559492,138433.2250360733,0.0,0.0,84019.30251227823,34919.98689118654,28923.564227857645,0.6246631145477295,0.0,0.0,0.0,4046.1592289165746,-65931.95134837547,8274.652004241943,3343.490481376648,821418.0723784473,14822.933130679405,0.8093561873730437,-5.120899862537976e-08
2722,60,1.0,-25742.85990602379,2,419656.6662573115,0.0,1,0.0,20305.62514774943,456647.3485613483,124645.38025144668,139902.12024355461,0.0,42478.05523657625,85996.03957716063,54953.82326026961,0.0,0.0,0.0,33411.62660120679,0.0,208164.77590447653,141407.66118178936,-108229.4822396234,-29065.085556802384,801826.9444314681,89802.38375174924,0.8093561873730437,-1.3189247045965896e-08
2723,61,1.0,-55265.354979849326,2,132161.48916684618,0.0,1,0.0,227413.6503492356,606144.2860966756,9929.070236426443,113315.32984528413,0.0,9274.956493982952,88019.28368633929,25407.662846288833,0.0,0.0,0.0,8120.886914681855,0.0,287073.8024291793,-278706.63656587846,-874.3866875350413,-72436.87979826638,1026860.6752076786,193434.73216193658,0.8093561873730437,-4.223592997569155e-09
2724,25,1.0,900.8222221309405,2,40396.075123450224,29981.399999999998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38240.257,2186.7036784061847,1935.3883777912322,0.5826414108276368,0.0,0.0,0.0,8835.466810289361,11756.037987487936,4013.188362121582,3936.3774061203003,1728.3323374584143,4645.386600696496,0.10829218032337894,-1.3086685660478925e-05
2725,26,1.0,900.8222221309405,2,38782.33623686475,30364.24783529571,1,2998.14,8835.466810289361,11756.037987487936,4013.188362121582,3936.3774061203003,0.0,2412.788469197939,39003.139434640725,4797.007058027308,0.0,0.0,457.79501844485003,990.0387916750699,0.0,1205.0588672722388,7402.982100897418,5070.154309272766,3752.4333000183105,31309.332654747293,10324.627547988242,0.10829218032337894,-1.308668565992031e-05
2726,27,1.0,900.8222221309405,2,48046.663734496724,31025.868989491802,1,5627.576664715824,9580.707984942497,19367.272295082388,8874.487264844964,7758.541620762175,0.0,1455.472920105895,39920.77320203049,6659.789541481313,0.0,0.0,282.87733745379245,624.440700226936,0.0,2827.140250658631,8628.603114370606,5190.875172615051,3588.214874267578,49053.970774938854,13249.865654718145,0.10829218032337894,-1.3086685659904748e-05
2727,28,1.0,900.8222221309405,2,56166.049858956256,38437.33098759738,1,8554.180212756453,11909.246502112735,28338.956822939093,13603.514029072383,11484.195127857653,0.0,850.1459609361749,40859.99632918851,8584.20304414733,0.0,0.0,167.88663364933865,383.7947857273521,0.0,2846.466213473337,10143.753491172174,5633.512616157532,3325.0404596328735,69283.65332023632,15932.140616016724,0.10829218032337894,-1.3086685659901352e-05
2728,29,1.0,900.8222221309405,2,91372.1533894353,44932.839887165006,1,12397.752549448995,14135.928566040298,38984.72057221077,18529.068977895804,15012.672284057078,0.0,477.07725223862565,41821.31672580882,13575.494832539349,0.0,0.0,93.34273129364149,221.5991106982105,0.0,5477.457509706785,26617.339519581517,6167.052268981934,3086.696147918701,90929.95783364052,21843.539676632157,0.10829218032337894,-1.3086685659899846e-05
