,age,health_status,health_care_cost,kid_num,income,con_base,own_bef,house_fund_balance,long_term_bond,equity_return,p_long_term_bond,p_equity_return,debt_commerical,debt_house_fund,house_price,single_child_spend,house_cost,loan_ratio,house_fund_withdraw,house_fund_loan_pay,house_commerical_loan_pay,long_term_bond_saving,equity_return_saving,p_long_term_bond_saving,p_equity_return_saving,wealth,non_consumption,house_size,reward
1389,25,1.0,754.0725353362797,2,159258.84774331658,29981.399999999998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38240.257,11012.424806741179,9629.400278509753,0.5898016214370727,0.0,0.0,0.0,43491.454988709185,52922.51204206922,4337.588667869568,3988.783121109009,8583.177526858637,22110.186496231196,0.5471839541513102,-1.506203838773599e-07
1390,26,1.0,754.0725353362797,2,40338.69765232766,123904.74309310091,1,2998.14,43491.454988709185,52922.51204206922,4337.588667869568,3988.783121109009,0.0,12341.27750616368,39003.139434640725,9007.725605712552,0.0,0.0,1069.990169545412,5859.033294826135,0.0,-2936.598493691323,-13018.61923926574,9052.234411239624,3699.8863220214844,119450.89505172029,19983.227779981506,0.5471839541513102,-1.506203838781813e-07
1391,27,1.0,754.0725353362797,2,169941.04738672063,32270.95812186213,1,14357.187136373772,38291.46273089133,40841.388065105384,13164.085146341695,7759.328698220594,0.0,6631.335828198308,39920.77320203049,26470.799785011695,0.0,0.0,1172.3875628584929,3000.781016816865,0.0,-4637.187314256262,65812.50016995173,7926.211595535278,3252.865791320801,118186.2136019805,42062.59158485105,0.5471839541513102,-1.1955698569031823e-07
1392,28,1.0,754.0725353362797,2,206358.3087074457,136323.0177824476,1,16675.591377171797,31661.50100732891,107377.37272645184,20405.207948431802,11149.647065047586,0.0,3714.057572043216,40859.99632918851,24998.612107238787,0.0,0.0,511.4932496770166,754.6535891592182,0.0,26786.29637337594,91835.85071032317,2596.691071987152,8166.998863220215,189924.1928307832,25978.014599243164,0.5471839541513102,-1.506203838767678e-07
1393,29,1.0,754.0725353362797,2,35590.05445321442,161773.3127184552,1,30119.681868289437,56800.06118919275,201115.3591763947,21939.965803033632,19514.156275448688,0.0,3027.4702744903293,41821.31672580882,20779.97060121912,0.0,0.0,399.7748324199774,618.8984565644055,0.0,-4553.226569401988,-35542.26908909794,3022.1128463745117,8425.957918167114,319789.5269281739,21704.341985253777,0.5471839541513102,-1.5062038387679027e-07
1394,30,1.0,754.0725353362797,2,54492.50274302812,32223.818571539057,1,46491.63644843237,49290.830844736935,169135.74675100966,23820.27315870105,28285.797582374216,0.0,2463.96896973822,42805.25427827793,21623.221693246665,0.0,0.0,490.79437040529706,1284.4297509893026,0.0,-35171.9055395189,12178.355231947702,8053.772449493408,2685.043215751648,292748.32801048213,21953.086082940645,0.5471839541513102,-1.5062038387678386e-07
1395,31,1.0,754.0725353362797,2,253004.9940744098,43594.0021944225,1,50143.24077674153,11553.718877582978,184310.25601963655,30634.384665833873,31471.909367219552,0.0,1206.6686207801424,43812.341104441744,29355.69312706363,0.0,0.0,229.58739809790399,633.2285363972221,0.0,4544.22566151341,145322.72223340036,8714.93911743164,2750.6752610206604,281357.04977010365,31803.33187328087,0.5471839541513102,-1.5062038387675845e-07
1396,32,1.0,754.0725353362797,2,655.2179291466133,167476.80538033365,1,55271.32666565875,15496.662852017078,332897.9410310566,37755.04105147357,34780.093552899474,0.0,586.6292063237274,44843.12184137733,22482.124180376173,0.0,0.0,105.51588035538538,296.81079965267514,0.0,4688.121663348309,-92164.06580791017,9260.307312011719,3536.936044692993,445170.69098307606,29523.15750780751,0.5471839541513102,-1.5062038387677854e-07
1397,33,1.0,754.0725353362797,2,259366.48653144334,33191.20838833641,1,73016.8075390428,18663.474203910795,246630.99353776692,45050.49055279155,38933.1413285325,0.0,296.48423002448646,45898.15393993509,30539.414529421298,0.0,0.0,57.10199043493412,154.50978496433237,0.0,-2835.296423693677,152079.25404732313,8722.022294998169,3246.7103004455566,374247.59312680445,36223.4869236619,0.5471839541513102,-1.4924339664981153e-07
1398,34,1.0,754.0725353362797,2,293291.3716371204,171641.38766130368,1,77738.02049841365,14856.88833004172,403079.19064445526,51427.98332873673,42869.53249652292,0.0,145.23985729653762,46978.007966210644,43896.23469586202,0.0,0.0,25.621516098998313,73.93131052921763,0.0,18137.124820623612,115740.65176811512,9372.182607650757,3766.157627105713,537939.2069568596,57680.40309213463,0.5471839541513102,-7.482912790126247e-08
1399,35,1.0,754.0725353362797,2,734104.2100591575,176260.21485821067,1,96430.78572809133,32220.827047170213,525960.1859966421,58123.73725514382,47395.102165774246,0.0,0.0,48083.267910109586,85530.34447462231,0.0,0.0,0.0,0.0,0.0,37829.223719761896,393394.90230424097,9180.291652679443,3936.5991353988647,690010.245128301,117948.43176249537,0.5471839541513102,-2.588483968987446e-08
1400,36,1.0,754.0725353362797,2,59831.367019132784,178366.30851730978,1,115985.42292847423,68373.20598203751,928672.2064422435,64279.13803360124,52171.281516477065,0.0,0.0,49214.53150117182,63784.79812545556,0.0,0.0,0.0,0.0,0.0,-7749.616231833614,-157815.38629223418,9195.397138595581,3518.7216997146606,1140425.2339228746,84358.58191864293,0.5471839541513102,-4.256580231482656e-08
1401,37,1.0,754.0725353362797,2,19063.68847178909,47865.09361530623,1,136141.76223877468,57065.29331946184,787307.7776414487,70129.3033061318,56614.1910281534,0.0,0.0,50372.410531826376,43322.61202699871,0.0,0.0,0.0,0.0,0.0,-15832.189580886276,-123249.569036928,8850.99720954895,3247.9416131973267,998679.5400701336,58647.2116775234,0.5471839541513102,-7.300583388147892e-08
1402,38,1.0,754.0725353362797,2,0.0,0.0,1,143651.1068450808,38263.296682998334,678004.9668824261,75330.61280452978,60865.024343670986,0.0,0.0,51557.531188251516,39182.80850438755,0.0,0.0,0.0,0.0,0.0,-11305.957512865181,-127540.65556482563,8717.29588508606,3071.173667907715,880675.3544954921,48692.526515921956,0.5471839541513102,-9.621495787982663e-08
1403,39,1.0,754.0725353362797,2,92396.90229775576,36795.98103706457,1,146524.12898198242,24251.201692287174,562474.82569694,80127.53305682205,65014.3910717857,0.0,0.0,52770.53438901902,37006.58649007614,0.0,0.0,0.0,0.0,0.0,-2415.0881864025578,-40518.34541094664,8670.797109603882,3344.2962169647217,760743.141187496,48547.9970530478,0.5471839541513102,-9.664033505141566e-08
1404,40,1.0,754.0725353362797,2,23128.90739214445,75979.1381858344,1,153134.20966532853,20574.026067048682,531920.436764237,84628.31194386138,69510.384277671,0.0,0.0,54012.076131705835,30281.27187469375,0.0,0.0,0.0,0.0,0.0,-1887.8110047045411,-90055.5565758706,8762.452125549316,3515.8603191375732,736187.7004424864,41477.34624330892,0.5471839541513102,-1.2206894568186848e-07
1405,41,1.0,754.0725353362797,2,6171.777167090185,37189.96424686161,1,163794.80767721854,17615.49616787536,451287.58115145424,88986.51512416336,74257.58582682813,0.0,0.0,55282.82784766051,26802.287732119254,0.0,0.0,0.0,0.0,0.0,-3490.9989417425186,-90037.87354751094,8548.603534698486,3324.8162269592285,662397.0546086702,33468.58189511115,0.5471839541513102,-1.5062038387676295e-07
1406,42,1.0,754.0725353362797,2,46020.317223690814,37861.47649767386,1,170789.70025544908,13207.746925490681,369244.03839411406,92904.05895349025,78897.83755339605,0.0,0.0,56583.47676511628,24280.90099812913,0.0,0.0,0.0,0.0,0.0,-986.6448519558744,-44718.49665978394,8478.484869003296,3434.891939163208,585215.2523824561,30496.207395669582,0.5471839541513102,-1.5062038387677028e-07
1407,43,1.0,754.0725353362797,2,42635.03007316421,38192.77883382391,1,177991.64191032544,11533.741022255967,331066.51274374593,96547.60626723978,83730.36469985145,0.0,0.0,57914.726280847164,21822.83502778869,0.0,0.0,0.0,0.0,0.0,-704.768601371652,-40292.555037688406,8445.038080215454,3455.649733543396,554568.2336630379,27331.923307551762,0.5471839541513102,-1.506203838767825e-07
1408,44,1.0,754.0725353362797,2,74874.58403845629,38773.539093763815,1,185370.75263191437,10228.73042662448,296638.6331967255,99968.088341296,88669.25540998977,0.0,0.0,59277.29634056813,21629.39231303595,0.0,0.0,0.0,0.0,0.0,406.14891417860053,-8630.36781341018,8392.451047897339,3491.5183782577515,527940.2927776668,27201.976350124598,0.5471839541513102,-1.506203838767838e-07
1409,45,1.0,754.0725353362797,2,131066.84654353451,62198.590545198735,1,192955.52159392904,10102.55305237889,293263.0684356574,103157.97375220401,93731.5047107714,0.0,0.0,60671.923828284955,24595.0475302796,0.0,0.0,0.0,0.0,0.0,1945.8722760630735,35156.11459497688,8366.543054580688,3649.774432182312,533453.8031373398,32004.37458983608,0.5471839541513102,-1.5062038387676915e-07
1410,46,1.0,754.0725353362797,2,221527.95421235534,109963.40672343351,1,203034.4910803275,11522.665596228937,333614.1896639507,106155.94231136782,99041.68524632238,0.0,0.0,62099.36296480439,31290.173496001244,0.0,0.0,0.0,0.0,0.0,4975.931143362963,96009.30490090244,8497.575044631958,3988.6425733566284,584314.257795229,44722.08102276259,0.5471839541513102,-1.0915961800018886e-07
1411,47,1.0,754.0725353362797,2,96737.51967810567,188064.07079987833,1,218091.52157427743,15898.931135576384,435533.3008610147,109128.92178960443,104784.80108006627,0.0,0.0,63560.3857156202,27964.330684513377,0.0,0.0,0.0,0.0,0.0,1240.2608695558429,-13574.919830694445,8975.03399848938,4066.760301589966,700125.1780495173,39347.65043480189,0.5471839541513102,-1.3200097998561436e-07
1412,48,1.0,754.0725353362797,2,235320.98727654322,97603.80286165199,1,241259.75908575082,16311.775634936015,429673.6327293237,112424.6396390647,110707.7710284605,0.0,0.0,65055.7822083955,38048.11725785168,0.0,0.0,0.0,0.0,0.0,3870.112567016293,87741.87965162157,8458.20951461792,4026.9570350646973,704715.2991809812,54373.5214571831,0.5471839541513102,-8.168111728507172e-08
1413,49,1.0,754.0725353362797,2,228605.3844927665,197615.3447878149,1,255845.33455363102,19332.986469362695,525026.9630286417,115032.01638652757,116695.86012123847,0.0,0.0,66586.36116026742,41639.33058052544,0.0,0.0,0.0,0.0,0.0,6134.588902637872,66638.97527899477,8922.03140258789,4073.0377435684204,812522.8143979928,58804.01746859036,0.5471839541513102,-7.271712104629549e-08
1414,50,1.0,754.0725353362797,2,541042.9347945789,202788.37624012242,1,280723.77572348516,24461.442987809154,600966.5248770707,117967.52123313128,122836.10588606991,0.0,0.0,68152.9503152049,66290.73728158957,0.0,0.0,0.0,0.0,0.0,19260.92410213424,283121.12641235103,8933.117866516113,4002.7477741241455,903523.7958246327,92389.47154093802,0.5471839541513102,-3.71922880289492e-08
1415,51,1.0,754.0725353362797,2,217323.4353460904,207962.85118170787,1,306617.08886196715,42449.33821811912,894733.4687112716,120761.34222569919,129014.83302334015,0.0,0.0,69756.39689165638,62763.96045878366,0.0,0.0,0.0,0.0,0.0,496.82950857893593,-7663.153430171311,8904.16932106018,3801.7584085464478,1225128.5632569548,85501.83808517255,0.5471839541513102,-4.172391882494544e-08
1416,52,1.0,754.0725353362797,2,359492.5476950852,196460.3890418593,1,333545.7157573773,40737.00806394101,902920.0652335908,123380.81790337201,135102.0238149264,0.0,0.0,71397.56804072934,73784.83632008186,0.0,0.0,0.0,0.0,0.0,8562.93633458895,89279.74008927471,8876.345157623291,3944.063186645508,1241207.5186131436,100505.7177514527,0.5471839541513102,-3.282355071967298e-08
1417,53,1.0,754.0725353362797,2,56223.30078933781,212137.27883136529,1,359862.66897671076,47179.898273574036,1008194.5766838292,125836.14597305967,141439.35088453165,0.0,0.0,73077.3513151495,58797.3888395914,0.0,0.0,0.0,0.0,0.0,-5432.314544850815,-149571.04483016394,8863.146543502808,3680.574059486389,1362636.7258665224,80334.0893468443,0.5471839541513102,-4.576834904210628e-08
1418,54,1.0,754.0725353362797,2,127177.88675709092,68081.21271441613,1,388273.65023938153,39292.23501107297,876483.1878324584,128150.49459721512,147625.45136429527,0.0,0.0,74796.65514925332,59399.328510277235,0.0,0.0,0.0,0.0,0.0,710.5339106423125,-83372.99553841911,8412.157773971558,3565.5949115753174,1232478.8983269022,78309.86614343009,0.5471839541513102,-4.753494574336633e-08
1419,55,1.0,754.0725353362797,2,654050.6010525568,107558.15355458471,1,402847.2445156108,37957.91205728055,808636.6477698981,129893.4105099392,153806.156331067,0.0,0.0,76556.40935027336,85425.88099187377,0.0,0.0,0.0,0.0,0.0,20553.484456763355,335019.2317474695,8724.874019622803,3904.2277336120605,1172184.5654520937,114242.94857600523,0.5471839541513102,-2.714049888067765e-08
1420,56,1.0,754.0725353362797,2,0.0,0.0,1,421660.0047613815,56535.98083692433,1157980.4679202507,131858.33737839496,160434.98217601643,0.0,0.0,78357.56560118224,71890.8651552825,0.0,0.0,0.0,0.0,0.0,-4354.564822753957,-234988.29195128672,8295.6383228302,3171.2311506271362,1549685.7708949123,84094.25699001833,0.5471839541513102,-4.276450171430483e-08
1421,57,1.0,754.0725353362797,2,1673454.7531994504,44406.11862326861,1,430093.2048566091,48524.32668506743,943505.2131003899,133291.76930738738,166448.23772837376,0.0,0.0,80201.09797536704,166715.09587863495,0.0,0.0,0.0,0.0,0.0,82521.48151173242,1024693.8627654301,8665.622234344482,3949.121832847595,1335654.3007386564,219440.40056248964,0.5471839541513102,-1.0302030839830138e-08
1422,58,1.0,754.0725353362797,2,492253.41947329673,221744.98447874506,1,443135.68081606814,128520.49238093774,1984912.7925529266,135020.58610513475,173345.90573757852,0.0,0.0,82088.00346341253,157973.82916599716,0.0,0.0,0.0,0.0,0.0,-5103.234803661733,-24381.206886795582,8793.130874633789,3693.7665939331055,2466717.015100074,192549.23282785653,0.5471839541513102,-1.2507676527737488e-08
1423,59,1.0,754.0725353362797,2,1215309.8762915067,226046.164168475,1,474172.89288026403,116728.7601937184,1995693.3098439216,136786.94000311452,180110.40720095375,0.0,0.0,84019.30251227823,208316.70566847367,0.0,0.0,0.0,0.0,0.0,32170.36090795236,480472.19656477915,8838.974475860596,3866.085648536682,2475293.431415412,272574.77482209436,0.5471839541513102,-7.467512167020342e-09
1424,60,0.74,0.0,2,730616.3017558323,0.0,1,0.0,142824.2921566689,2511518.2019867976,134351.99607318954,181552.04571112175,0.0,0.0,85996.03957716063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970246.535927778,777671.9547330156,0.5471839541513102,-0.23340000175136355
1425,61,1.0,-1956.9335516513224,2,224126.462332662,0.0,0,0.0,135391.39265013047,2556008.4741121437,127360.014035432,184768.14819137106,0.0,0.0,88019.28368633929,110158.63821624318,99654.71032254503,0.35252579450607296,0.0,0.0,0.0,1204665.3871600188,-1456284.0634418884,-102258.67442761047,-49061.28634311288,3096038.7682846244,309050.04618187493,1.6232740662730527,-3.095205480228224e-10
1426,62,1.0,-4788.353184280926,2,224266.61594717889,0.0,1,0.0,1333010.7052214176,1145002.80541889,18473.23614459364,138979.93595404303,50368.68124441861,0.0,90090.12901931214,107053.70150677678,0.0,0.0,0.0,0.0,13747.566798809297,-647161.3001235294,441778.68762169755,-8191.75899389398,-45530.4900446214,2743511.8304364164,260304.8608594442,1.6232740662730527,-3.993158447424572e-10
1427,63,1.0,-2737.204004426479,2,224147.8388376206,0.0,1,0.0,616476.510169187,1607064.637457806,9320.088119814789,95911.40504062249,38195.82236677051,0.0,92209.69549853263,65773.266172404,0.0,0.0,0.0,0.0,7476.224697599808,198314.81558172917,-380649.86615227023,-7928.936358260791,-21026.594078594557,2446413.7077801884,299152.8668070357,1.6232740662730527,-3.2483796489348506e-10
1428,64,0.74,0.0,2,224529.77844195568,0.0,1,0.0,782708.4925084962,1254883.1069070685,906.1132758692547,76583.83289497906,32040.540368945043,0.0,94379.12939506887,30724.45492893082,0.0,0.0,0.0,0.0,8530.583849471433,-279909.3355491084,387543.4823385936,-102.96186465048027,-52946.14257384254,2243763.8540810463,99965.24238363045,1.6232740662730527,-1.8365292523839701e-09
1429,65,1.0,-1513.2724182801783,2,225374.9749761406,0.0,1,0.0,462065.23502019764,1664656.2075170444,755.9952249749904,24994.33410862898,24520.884649810974,0.0,96599.60394851211,52768.23444677966,0.0,0.0,0.0,0.0,5190.494876560572,617878.4160037586,-863553.9960349045,-67.4625014725168,-15942.983538352773,2289117.8072392135,377847.3096952721,1.6232740662730527,-2.2969672532457252e-10
1430,66,1.0,-2675.2963824589074,2,225104.8571174569,0.0,1,0.0,1055896.7301149922,830590.7525601984,649.1890204824153,9494.112532027086,20161.596533500167,0.0,98872.32000147004,29085.050134174584,0.0,0.0,0.0,0.0,5652.929578621838,-608695.9940305783,691489.532822972,-74.22804517629368,-6512.385018090759,2041995.1175243985,87750.19792381811,1.6232740662730527,-2.004989287246906e-09
1431,67,0.74,0.0,2,226052.84607486543,0.0,1,0.0,392249.47978399333,1536793.779626201,541.1757089685101,3149.9109058800495,15132.539633938095,0.0,101198.50664898782,36321.31386729977,0.0,0.0,0.0,0.0,3323.6191593344756,623367.4042680237,-735138.4682639483,-47.233157441857145,-2066.450036565763,2084690.5533588943,263971.3463708637,1.6232740662730527,-4.3469388233367735e-10
1432,68,1.0,-2106.0947445285706,2,226531.8360958014,0.0,1,0.0,995203.3331027974,828878.8343301613,465.77854245367115,1139.2599446553836,12316.704055011574,0.0,103579.4219032482,59048.89974066049,0.0,0.0,0.0,0.0,2279.0207278658536,-413047.93697203835,291170.0751084932,-405.36359282259366,-236.41522652238643,1983355.6915849526,230780.75131403323,1.6232740662730527,-4.774237974967463e-10
1433,69,0.74,40883.34863765204,2,226404.7587897854,0.0,1,0.0,530362.7616158203,1134732.07791783,36.17477979664625,923.0261306822387,10469.303710212987,0.0,106016.35337391021,60390.35027751262,0.0,0.0,0.0,0.0,2044.4377983876125,5772.554328684462,-161596.26492583007,-31.806888236267213,-181.61935179534055,1829360.5023308035,218733.40863589774,1.6232740662730527,-5.74565786384171e-10
1434,70,1.0,-954.9453380536926,2,226952.36589222914,0.0,1,0.0,508534.0371313998,993237.0166766823,2.4852741229708357,757.7577190076473,8787.135146033865,0.0,108510.61896445416,57969.74981620928,0.0,0.0,0.0,0.0,1717.969756043277,-25521.61452863156,-69900.58283739607,-2.1989731597822977,-147.73135950021697,1671300.630979688,205821.9695405086,1.6232740662730527,-5.658098673504958e-10
1435,25,1.0,876.8749550359744,2,127871.80810054143,29981.399999999998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38240.257,8643.220774793865,7523.743531000493,0.5890590667724609,0.0,0.0,0.0,33623.636534525474,42830.61414803522,4225.205183029175,3939.448356628418,6707.614718321747,17565.84384269893,0.4268427446388481,-2.986489068444128e-07
1436,26,1.0,876.8749550359744,2,157111.14102716855,98795.1113788808,1,2998.14,33623.636534525474,42830.61414803522,4225.205183029175,3939.448356628418,0.0,9614.961535253175,39003.139434640725,17901.40615817528,0.0,0.0,1077.2909047544001,4484.324014850288,0.0,30792.94819203639,30851.575611124703,9141.889572143555,3752.491235733032,96018.46912465987,42485.51603464845,0.4268427446388481,-2.3356316326564943e-07
1437,27,1.0,876.8749550359744,2,157017.7123891384,134041.9910856482,1,11838.777215038594,62666.73457141624,74440.9122062982,13147.205513345662,7761.724907304293,0.0,5248.642183372152,39920.77320203049,26090.603048077177,0.0,0.0,730.6354227026186,2621.8272720596456,0.0,3363.018369675774,38253.45606884468,9365.14949798584,3151.931047439575,172369.23794575135,47934.88450464519,0.4268427446388481,-1.9526604931148563e-07
1438,28,1.0,876.8749550359744,2,75236.69685188372,138196.87374003616,1,24734.503736747516,62768.434201550794,114013.05130865485,21828.144672201575,11051.150977879592,0.0,2687.2316542726944,40859.99632918851,21980.84359639926,0.0,0.0,414.8778823647717,1360.257446743435,0.0,-26923.90353742282,9541.92057570476,9339.243650436401,3227.344751358032,225744.07952506843,34268.149699594185,0.4268427446388481,-2.986489068427388e-07
1439,29,1.0,876.8749550359744,2,17001.628100676506,73270.64722875897,1,38625.70574547401,32577.91924559477,125574.65530713965,30031.402256733425,14474.261268151577,0.0,1357.4946143024324,41821.31672580882,14091.91085223312,0.0,0.0,271.4629731036979,694.2229802678625,0.0,-21878.65903895269,-17292.931565710955,8575.268983840942,2930.8061599731445,219830.83681165683,15183.686894859682,0.4268427446388481,-2.9864890684292097e-07
1440,30,1.0,876.8749550359744,2,90965.52680437811,31496.1444947874,1,46448.39235069362,9003.831535313471,110506.21511968809,37043.76907845566,17661.47163101841,0.0,678.526881617365,42805.25427827793,14851.140318235215,0.0,0.0,134.47335728479433,360.4093938893465,0.0,1.7393756312485493,34297.15234717955,8169.352054595947,2562.1358156204224,192160.96539563383,15130.055583239977,0.4268427446388481,-2.9864890684287814e-07
1441,31,1.0,876.8749550359744,2,8748.240291959331,73049.62368132464,1,50389.81182275574,8536.991133896885,146760.9290638044,43285.27952609624,20536.47146585099,0.0,325.4341899457629,43812.341104441744,11429.402911759777,0.0,0.0,64.60248414472044,171.6614011209823,0.0,-2042.6747546905244,-35573.99957273991,8452.00252532959,2703.89860868454,237663.3415527541,11366.273789843844,0.4268427446388481,-2.986489068432281e-07
1442,32,1.0,876.8749550359744,2,7462.783990077877,32111.338520784935,1,58636.67589351571,6050.032033537351,113786.7249718426,49484.618110497795,23604.163258788518,0.0,157.30956296775054,44843.12184137733,7987.7046477747535,0.0,0.0,30.159413764439257,85.17227057310856,0.0,-1195.7988112493567,-27225.716815537715,8335.13331413269,2431.953191757202,212066.49957961406,8209.916003580904,0.4268427446388481,-2.986489068450905e-07
1443,33,1.0,876.8749550359744,2,46066.929034782814,32191.708842870834,1,62989.78066142479,4539.37585847699,88576.68232272918,55244.459868966456,26454.252240222195,0.0,0.0,45898.15393993509,8105.755903554384,0.0,0.0,0.0,0.0,0.0,169.19104461322604,9108.073204582673,8540.355205535889,2427.7485609054565,194406.06429197307,8733.174257000832,0.4268427446388481,-2.986489068449467e-07
1444,34,1.0,876.8749550359744,2,138268.52985052165,36853.54322782625,1,67468.74715894037,4472.327506633382,99253.84656451042,60909.76831390932,29350.624472701667,0.0,0.0,46978.007966210644,13859.411628995967,0.0,0.0,0.0,0.0,0.0,3091.9914147943464,79307.03347158783,8690.146923065186,2803.905487060547,214038.7887157178,15779.754340985834,0.4268427446388481,-2.986489068429367e-07
1445,35,1.0,876.8749550359744,2,910366.5992227589,112683.3476909385,1,72503.4764249018,7331.568872992909,180319.11162671508,66430.03299910418,32674.461397569965,0.0,0.0,48083.267910109586,72674.49917454757,0.0,0.0,0.0,0.0,0.0,52776.980909894526,595991.329135936,8958.822011947632,4291.037321090698,307279.1689423384,102122.55653975892,0.4268427446388481,-6.355903133940593e-08
1446,36,1.0,876.8749550359744,2,220755.02486331912,167644.200767629,1,85221.88072249369,59726.99834065488,779504.702440439,71931.68570152888,37544.31024309119,0.0,0.0,49214.53150117182,63576.479802952774,0.0,0.0,0.0,0.0,0.0,-3494.85279734707,-2520.818450980354,9314.104557037354,3662.613272666931,969714.5624277892,85764.14372100073,0.4268427446388481,-8.235464486963632e-08
1447,37,1.0,876.8749550359744,2,0.0,0.0,1,103690.73841370648,53123.817332541694,790792.4147447314,77502.30248711008,41872.001944475924,0.0,0.0,50372.410531826376,46205.15131056816,0.0,0.0,0.0,0.0,0.0,-9363.328816003297,-149959.00023426255,8581.84003829956,2946.7121958732605,984791.6344743386,55383.474194956696,0.4268427446388481,-1.575932567232308e-07
1448,38,1.0,876.8749550359744,2,1355134.2198595712,35705.23871382891,1,105764.5531819806,40164.56439730343,654841.901368665,82050.74724500366,45560.45543430798,0.0,0.0,51557.531188251516,137698.58492728497,0.0,0.0,0.0,0.0,0.0,106756.50130972236,766369.621038011,8659.49034690857,4350.637435913086,844624.6265644763,192723.92491941026,0.4268427446388481,-2.476676954802332e-08
1449,39,1.0,876.8749550359744,2,681042.5466976207,181567.96030797134,1,111450.3681170031,144830.8108464481,1432811.7148193466,86440.13094899252,50718.173248465406,0.0,0.0,52770.53438901902,143850.9497202932,0.0,0.0,0.0,0.0,0.0,27400.669721490645,161849.50829325197,8994.913816452026,3660.2232456207275,1737325.5495979202,190558.4572251829,0.4268427446388481,-2.5185579617126615e-08
1450,40,1.0,876.8749550359744,2,160037.38555360373,186233.5578551223,1,131836.1715101403,164694.15728618734,1620042.756499961,90936.50465735774,55276.84322950682,0.0,0.0,54012.076131705835,120243.78648879407,0.0,0.0,0.0,0.0,0.0,22534.00422336225,-271913.58015728113,8770.91646194458,3530.751943588257,1954004.9244927126,155750.84514936566,0.4268427446388481,-3.3974033386208376e-08
1451,41,1.0,876.8749550359744,2,28777.036678831326,148024.0340086797,1,153096.25072585532,178657.1047100561,1376827.412745809,94974.8795440039,59786.79643692242,0.0,0.0,55282.82784766051,90952.39006008042,0.0,0.0,0.0,0.0,0.0,-59053.66744215845,-225511.93055019574,8920.419931411743,3363.492250442505,1733843.2674066839,118277.06741413445,0.4268427446388481,-5.111277113250207e-08
1452,42,1.0,876.8749550359744,2,425665.4617344234,37527.52092380807,1,170960.5791412404,110305.71707347655,1175705.2820442624,98952.59172846035,64209.38148664352,0.0,0.0,56583.47676511628,98037.65405793852,0.0,0.0,0.0,0.0,0.0,-21472.96621540349,115410.82485711575,8844.882488250732,3616.650938987732,1473325.2188564737,122313.88659455968,0.4268427446388481,-4.862949989293459e-08
1453,43,1.0,876.8749550359744,2,59935.22382600055,189559.68990970147,1,178132.54281644602,83092.19161830141,1311943.130132178,102647.75732245635,68963.46907772523,0.0,0.0,57914.726280847164,84257.60663853254,0.0,0.0,0.0,0.0,0.0,19148.887740844802,-249097.31484315637,8971.075057983398,3435.22846698761,1591367.0288713856,108085.25917124006,0.4268427446388481,-5.842576420663973e-08
1454,44,1.0,876.8749550359744,2,138230.20609269562,68341.44047314666,1,200651.16266374508,97916.77359329382,1086086.2229541482,106276.81070311589,73620.35044913882,0.0,0.0,59277.29634056813,65951.86259120988,0.0,0.0,0.0,0.0,0.0,-29526.675678471336,-67309.4175149994,8872.348308563232,3353.8570404052734,1389202.2415644752,90059.49379974211,0.4268427446388481,-7.659352553876865e-08
1455,45,1.0,876.8749550359744,2,89563.21653823339,116431.23635411615,1,211498.32996433467,63294.28734133074,1038016.2724565864,109618.27318054088,78278.3546873842,0.0,0.0,60671.923828284955,59236.590021985445,0.0,0.0,0.0,0.0,0.0,-4271.04801089548,-119319.69347232895,9012.966871261597,3462.994337081909,1315104.5581552263,81327.94181410744,0.4268427446388481,-8.910826846028724e-08
1456,46,1.0,876.8749550359744,2,71091.11836969123,83268.42021626269,1,227371.420199033,55729.26132401871,937084.5111902027,112926.45694853687,83128.01040673722,0.0,0.0,62099.36296480439,53605.25650610706,0.0,0.0,0.0,0.0,0.0,-8762.910452587654,-114270.05755909742,8819.669008255005,3351.2574434280396,1215374.9023977164,73865.77196244315,0.4268427446388481,-1.0278839173774026e-07
1457,47,1.0,876.8749550359744,2,60458.0830702792,64511.20374488655,1,240245.69062463992,44066.07394556563,839414.4308378474,115869.17748077789,87951.83842572733,0.0,0.0,63560.3857156202,50766.57975701049,0.0,0.0,0.0,0.0,0.0,-7021.570739835755,-114440.21370991098,8634.4735622406,3343.1071043014526,1114431.8101790773,67532.25238442695,0.4268427446388481,-1.1741380653170055e-07
1458,48,1.0,876.8749550359744,2,339559.67877919134,53753.90952879179,1,251501.72481162136,34751.20495555691,739844.0183598666,118473.55672842417,92852.96777425922,0.0,0.0,65055.7822083955,62146.1755341192,0.0,0.0,0.0,0.0,0.0,10684.671829371124,110197.68694302638,8594.35486793518,3640.4117345809937,1013690.3364505655,81273.3273810033,0.4268427446388481,-8.919714392946094e-08
1459,49,1.0,876.8749550359744,2,366024.15780226,200046.96312796505,1,261907.15026073297,43627.345405109016,863147.6671394829,120902.27948961245,98138.22277561598,0.0,0.0,66586.36116026742,71794.71886325654,0.0,0.0,0.0,0.0,0.0,6330.997008925566,105700.32205217844,8974.920272827148,3883.2507133483887,1154237.4199629824,96668.35507343142,0.4268427446388481,-6.895279847692778e-08
